-0.0148737, -0.0645907, 10.2, -0.372751, -0.0143134, 2, 2, 2083, 306, 280, 288
0.0214938, 0.18812, 10.3, -0.372316, 0.0877566, 2, 2, 2083, 306, 280, 288
0.0265964, 0.0102033, 10.4, -0.361789, -0.0275012, 2, 2, 2083, 306, 280, 288
-0.0170812, 0.00752536, 10.5, -0.366151, -0.109917, 2, 2, 2083, 306, 280, 288
0.000853172, -0.0184195, 10.6, -0.359653, 0.187781, 2, 2, 2083, 306, 280, 288
-0.0290899, 0.0270377, 10.7, -0.36641, -0.0872578, 2, 2, 2083, 306, 280, 288
-0.00231518, -0.0447762, 10.8, -0.385503, 0.12519, 2, 2, 2083, 306, 280, 288
-0.0899451, -0.0685654, 10.9, -0.393056, -0.0471765, 2, 2, 2083, 306, 280, 288
0.074424, -0.051401, 11, -0.396577, -0.0795437, 2, 2, 2083, 306, 280, 288
-0.0404955, 0.077369, 11.1, -0.380102, -0.148861, 2, 2, 2083, 306, 280, 288
-0.14624, 0.184962, 11.2, -0.389056, -0.0888909, 2, 2, 2083, 306, 280, 288
-0.200794, 0.0336087, 11.3, -0.370694, 0.0262753, 2, 2, 2083, 306, 280, 288
0.00476499, -0.0236778, 11.4, -0.370603, 0.11381, 2, 2, 2083, 306, 280, 288
-0.0424175, 0.127328, 11.5, -0.365221, 0.115652, 2, 2, 2083, 306, 280, 288
0.0941494, -0.0197743, 11.6, -0.362181, 0.151782, 2, 2, 2083, 306, 280, 288
0.183977, -0.0508901, 11.7, -0.35423, 0.0202705, 2, 2, 2083, 306, 280, 288
0.00216197, 0.0889772, 11.8, -0.354923, -0.165486, 2, 2, 2083, 306, 280, 288
0.0441468, -0.0278904, 11.9, -0.362864, -0.0479212, 2, 2, 2083, 306, 280, 288
0.167428, 0.0862343, 12, -0.382947, -0.0167065, 2, 2, 2083, 306, 280, 288
0.0704234, -0.0798907, 12.1, -0.371999, -0.229792, 2, 2, 2083, 306, 280, 288
0.0831728, 0.0998172, 12.2, -0.368347, 0.00978025, 2, 2, 2083, 306, 280, 288
-0.222562, -0.136699, 12.3, -0.360343, -0.0828579, 2, 2, 2083, 306, 280, 288
-0.0305206, 0.1059, 12.4, -0.350754, 0.229599, 2, 2, 2083, 306, 280, 288
-0.0613759, 0.0227878, 12.5, -0.35496, 0.0616242, 2, 2, 2083, 306, 280, 288
-0.0272511, -0.0183187, 12.6, -0.339635, -0.144926, 2, 2, 2083, 306, 280, 288
-0.0561381, 0.114927, 12.7, -0.35067, -0.183085, 2, 2, 2083, 306, 280, 288
0.116883, -0.185553, 12.8, -0.35253, 0.162922, 2, 2, 2083, 306, 280, 288
0.0334953, -0.0799784, 12.9, -0.351626, -0.0349417, 2, 2, 2083, 306, 280, 288
-0.0159174, -0.0328068, 13, -0.382207, 0.0407634, 2, 2, 2083, 306, 280, 288
0.195411, -0.186717, 13.1, -0.372232, -0.0670221, 2, 2, 2083, 306, 280, 288
-0.0890202, 0.064728, 13.2, -0.365476, 0.0511795, 2, 2, 2083, 306, 280, 288
0.141582, 0.0259436, 13.3, -0.369525, -0.119232, 2, 2, 2083, 306, 280, 288
-0.0155602, 0.000788138, 13.4, -0.383663, 0.00311389, 2, 2, 2083, 306, 280, 288
0.0234154, 0.0705314, 13.5, -0.374804, 0.0149306, 2, 2, 2083, 306, 280, 288
-0.151288, 0.104025, 13.6, -0.383688, -0.130795, 2, 2, 2083, 306, 280, 288
-0.0369421, -0.0289983, 13.7, -0.390231, -0.0559807, 2, 2, 2083, 306, 280, 288
-0.0637608, -0.0737145, 13.8, -0.388861, -0.0333025, 2, 2, 2083, 306, 280, 288
-0.0217488, 0.0179333, 13.9, -0.396275, 0.00223326, 2, 2, 2083, 306, 280, 288
-0.0298737, 0.142018, 14, -0.62384, -6.55465, 2, 2, 2083, 306, 280, 288
-0.0975538, -0.144277, 14.1, -0.495787, -48.412, 2, 2, 2083, 306, 280, 288
0.0581018, 0.0170436, 14.2, -0.6194, 0.116203, 2, 2, 2083, 306, 280, 288
-0.0715631, -0.124431, 14.3, -0.640984, 0.0145505, 2, 2, 2083, 306, 280, 288
-0.105962, 0.00674335, 14.4, -0.663794, 0.0163232, 2, 2, 2083, 306, 280, 288
-0.0343541, 0.0223317, 14.5, -0.672462, 0.124035, 2, 2, 2083, 306, 280, 288
-0.0902938, -0.0148915, 14.6, -0.673532, -0.103585, 2, 2, 2083, 306, 280, 288
-0.143625, -0.0281299, 14.7, -0.690841, 0.0226511, 2, 2, 2083, 306, 280, 288
-0.0219978, -0.176552, 14.8, -0.689597, 0.0452408, 2, 2, 2083, 306, 280, 288
-0.125345, 0.0345629, 14.9, -0.692155, -0.177261, 2, 2, 800, 1600, 800, 1600
-0.170529, -0.0846661, 15, -0.681749, -0.0105858, 2, 2, 800, 1600, 800, 1600
-0.399679, 2.08065, 15.1, -0.688811, -0.0901876, 2, 2, 800, 1600, 800, 1600
7.84008, -0.761129, 15.2, -0.685375, -0.00450227, 2, 2, 800, 1600, 800, 1600
