-0.0973788, -0.0615544, 9.7, -0.916686, -0.0476032, 2, 2, 1600, 306, 280, 288
-0.0371733, 0.0570497, 9.8, -0.912013, -0.0611799, 2, 2, 1600, 306, 280, 288
0.0236834, -0.0733915, 9.9, -0.913742, -0.150675, 2, 2, 1600, 306, 280, 288
0.214231, 0.242178, 10, -0.89617, 0.0888926, 2, 2, 1600, 306, 280, 288
-0.166335, 0.00470552, 10.1, -0.917665, -0.0373333, 2, 2, 1600, 306, 280, 288
-0.00645398, -0.0368941, 10.2, -0.90195, -0.147644, 2, 2, 1600, 306, 280, 288
-0.0391365, 0.0509819, 10.3, -0.907487, 0.00366635, 2, 2, 1600, 306, 280, 288
0.0110265, 0.167254, 10.4, -0.903989, 0.118174, 2, 2, 1600, 306, 280, 288
0.0654825, 0.0138003, 10.5, -0.915541, -0.00664492, 2, 2, 1600, 306, 280, 288
0.12884, -0.118481, 10.6, -0.912276, 0.0544469, 2, 2, 1600, 306, 280, 288
0.0842089, 0.166888, 10.7, -0.924035, -0.106257, 2, 2, 1600, 306, 280, 288
0.0747869, -0.142759, 10.8, -0.925282, -0.116518, 2, 2, 1600, 306, 280, 288
-0.0795246, 0.144708, 10.9, -0.924182, -0.055563, 2, 2, 1600, 306, 280, 288
-0.148484, 0.00297102, 11, -0.935591, -0.0227996, 2, 2, 1600, 306, 280, 288
0.223748, 0.119267, 11.1, -0.935995, 0.126069, 2, 2, 1600, 306, 280, 288
-0.239097, 0.0433805, 11.2, -0.941773, -0.0858769, 2, 2, 1600, 306, 280, 288
0.135819, -0.0284524, 11.3, -0.925097, 0.0470621, 2, 2, 1600, 306, 280, 288
0.0966147, 0.0552591, 11.4, -0.920661, 0.120154, 2, 2, 1600, 306, 280, 288
0.0962724, -0.0823875, 11.5, -0.932341, 0.0901711, 2, 2, 1600, 306, 280, 288
-0.0895791, -0.0235116, 11.6, -0.924335, -0.0781716, 2, 2, 1600, 306, 280, 288
-0.0384298, -0.0890278, 11.7, -0.925418, 0.0284095, 2, 2, 1600, 306, 280, 288
0.124085, -0.0575251, 11.8, -0.926663, -0.173351, 2, 2, 1600, 306, 280, 288
-0.170408, -0.114574, 11.9, -0.928397, 0.00051827, 2, 2, 1600, 306, 280, 288
-0.0364779, -0.0571257, 12, -0.912993, -0.133782, 2, 2, 1600, 306, 280, 288
-0.0462689, 0.0586283, 12.1, -0.912555, 0.105873, 2, 2, 190, 372, 191, 191
0.0997911, -0.254543, 12.2, -0.915937, 0.00536963, 2, 2, 190, 372, 191, 191
0.00879709, -0.194576, 12.3, -0.911574, -0.0666713, 2, 2, 190, 372, 191, 191
0.0193015, 0.0241085, 12.4, -0.902649, -0.00310953, 2, 2, 190, 372, 191, 191
-0.101469, -0.0664478, 12.5, -0.898216, 0.0263626, 2, 2, 190, 372, 191, 191
0.237693, 0.213809, 12.6, -0.900133, 0.0866689, 2, 2, 190, 372, 191, 191
-0.0812201, -0.141831, 12.7, -0.903678, 0.0361025, 2, 2, 190, 372, 191, 191
0.0543339, 0.114382, 12.8, -0.888603, -0.0296023, 2, 2, 190, 372, 191, 191
0.156353, 0.161151, 12.9, -0.901709, 0.146425, 2, 2, 190, 372, 191, 191
0.0483749, -0.192367, 13, -0.91474, -0.14192, 2, 2, 190, 372, 191, 191
-1.19257, -0.242263, 13.1, -0.907144, -0.46348, 2, 2, 190, 372, 191, 191
-0.765407, -0.161939, 13.2, -0.904923, -0.000550073, 2, 2, 190, 372, 191, 191
0.0707287, 0.0865393, 13.3, -0.89234, 0.148695, 2, 2, 126, 43, 381, 381
-0.16024, 0.155374, 13.4, -0.88934, -0.0794083, 2, 2, 126, 43, 381, 381
0.0350127, -0.00044538, 13.5, -0.9066, -0.271778, 2, 2, 126, 43, 381, 381
0.0598177, 0.146957, 13.6, -0.908895, 0.0563021, 2, 2, 126, 43, 381, 381
0.00746425, -0.104205, 13.7, -0.911198, -0.0233211, 2, 2, 126, 43, 381, 381
-0.136452, -0.16703, 13.8, -0.901748, 0.0333472, 2, 2, 126, 43, 381, 381
-0.396499, -0.0696505, 13.9, -0.915206, -0.159444, 2, 2, 126, 43, 381, 381
-0.00712294, 0.00223995, 14, -0.91958, -0.228958, 2, 2, 126, 43, 381, 381
0.0318317, -0.117354, 14.1, -0.921098, -0.0195537, 2, 2, 126, 43, 381, 381
-0.179861, -0.073558, 14.2, -0.902874, 0.0811419, 2, 2, 126, 43, 381, 381
-0.187492, -0.13894, 14.3, -0.911322, 0.0237438, 2, 2, 126, 43, 381, 381
0.117738, 0.114464, 14.4, -0.924599, 0.0812546, 2, 2, 126, 43, 381, 381
0.090696, -0.0388223, 14.5, -0.9173, 0.0493906, 2, 2, 126, 43, 381, 381
-0.0286649, -0.0703374, 14.6, -0.92719, 0.0105191, 2, 2, 126, 43, 381, 381
-0.0396001, 0.159484, 14.7, -0.911805, 0.0964793, 2, 2, 126, 43, 381, 381
0.226572, 0.152538, 14.8, -0.921567, 0.155774, 2, 2, 126, 43, 381, 381
-0.11115, 0.110312, 14.9, -0.925155, 0.0662887, 2, 2, 126, 43, 381, 381
0.083274, 0.0374811, 15, -0.931595, -0.205744, 2, 2, 126, 43, 381, 381
-0.072639, 0.0251545, 15.1, -0.92437, 0.0355978, 2, 2, 126, 43, 381, 381
0.098833, 0.0669092, 15.2, -0.932239, 0.0503371, 2, 2, 126, 43, 381, 381
